EXERCICIO;CODIGO_NATUREZA_DESPESA;NOME_NATUREZA_DESPESA;CODIGO_ITEM_DESPESA;NOME_ITEM_DESPESA
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;45;ESTUDOS E PROJETOS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;46;ASSINATURA DE JORNAS E REVISTAS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;47;FILMAGENS FOTOGRAFIA E SOM
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;48;LIMPEZA EM GERAL
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;49;EXAMES DE LABORATORIO E ESPECIALIZADOS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;50;CONVENIO ACORDOS E AJUSTES
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;51;CONFECCAO DE UNIFORMES E FARDAMENTOS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;52;CONFECCAO DE BANDEIRAS E FLAMULAS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;53;SEVICOS HOSPITALARES MEDICOS E ODONTOLO
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;54;PROPECCAO E SUPERVISAO DE POCOS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;55;SERVICOS TECNICOS PROFIONAIS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;57;PUBLICACAO DE EDITAIS E ATAS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;58;CONDOMINIOS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;59;TICKET COMBUSTIVEL
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;60;SERVICOS JUDICIAS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;61;SEGURO E LICENCIAMENTO DE VEICULOS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;63;MANUTENCAO DOS PREDIOS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;64;MANUTENCAO DAS UNIDADES MILITARES
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;66;EVENTOS ARTISTICOS E CULTURAS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;67;DESPESAS COM VIAGENS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;68;REPAROS E MANUTENCAO DE AERONAVES
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;69;RECUPERACAO DE ESCOLAS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;70;CURSOS DE ESPEC POS GRADUACAO E MESTRADO
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;71;SERVICOS DE FUNERARIOS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;72;CONV AGENTES DE SAUDE
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;73;CONV COOPERATIVAS MEDICAS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;74;CONV PREV DE DENGUE E OUT EDEMAIS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;75;CONV PROF GEST ESTADUAL FAE
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;76;CONV PROF GEST ESTADUAL ATC
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;77;CONV PROF GEST ESTADUAL INTERNACAO
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;78;LICENCA DE SOFTWARE
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;80;SUPORTE TECNICO EM TEC DA INF
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;81;PROTECAO E SEG DA INFORMACAO
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;82;DESENV E MANUT DE SOFTWARE APLICATIVO
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;83;MANUT DE EQUIP DE TECNOLOGIA DA INF
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;84;INST DE INFRA EST DE REDES DE COMPUTADORES
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;85;SEL E TREIN DE PESSOAL DE TECNOLOGIA
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;86;SERV DE COMUNICACAO P TEC DA INFORMACAO
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;87;PROVEDOR DE ACESSO HOSP E MANUT PAG ELET
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;88;LOCACAO DE MAQ EQUIP SOFTWARE E INFRA
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;89;OUTROS SERV PARA TECNOLOGIA SA INFORMACAO OUTROS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;90;PROCESSAMENTOS DE DADOS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;91;PROCESSAMENTOS DE IMAGENS
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;92;SERVISOS DE DEDETIZACAO
2024;44903900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;99;OUTROS SERVICOS DE TERCEIROS
2024;449040;GRUPO NATUREZA DESPESA;1;DESENVOLVIMENTO DE SOFTWARE                                                     
2024;449040;GRUPO NATUREZA DESPESA;2;MANUTENCAO EVOLUTIVA DE SOFTWARE                                                
2024;449040;GRUPO NATUREZA DESPESA;3;SERVICOS TECNICOS DE PROFISSIONAIS DE TIC -PJ                                   
2024;449040;GRUPO NATUREZA DESPESA;4;MELHORIAS MANUTENCAO E SUPORTE DE EQUIPAMENTOS DE TIC                           
2024;449040;GRUPO NATUREZA DESPESA;5;AQUISICAO DE SOFTWARE PRONTO                                                    
2024;449040;GRUPO NATUREZA DESPESA;6;AQUISICAO DE SOFTWARE SOB ENCOMENDA OU CUSTOMIZADOS                             
2024;449040;GRUPO NATUREZA DESPESA;7;SEGURANCA DA INFORMACAO EM TIC                                                  
2024;44904000;SERVICO DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PES;1;DESENVOLVIMENTO DE SOFTWARE
2024;44904000;SERVICO DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PES;2;MANUTENCAO EVOLUTIVA DE SOFTWARE
2024;44904000;SERVICO DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PES;3;SERVICOS TECNICOS DE PROFISSIONAIS DE TIC -PJ
2024;44904000;SERVICO DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PES;4;MELHORIAS MANUTENCAO E SUPORTE DE EQUIPAMENTOS DE TIC
2024;44904000;SERVICO DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PES;5;AQUISICAO DE SOFTWARE PRONTO
2024;44904000;SERVICO DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PES;6;AQUISICAO DE SOFTWARE SOB ENCOMENDA OU CUSTOMIZADOS
2024;44904000;SERVICO DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PES;7;SEGURANCA DA INFORMACAO EM TIC
2024;449046;GRUPO NATUREZA DESPESA;1;VALE ALIMENTAÇÃO                                                                
2024;44904600;AUXILIO-ALIMENTACAO;1;VALE ALIMENTAÇÃO
2024;449047;GRUPO NATUREZA DESPESA;1;PASEP                                                                           
2024;449047;GRUPO NATUREZA DESPESA;99;OUTRAS OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS                                   
2024;44904700;OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS;1;PASEP
2024;44904700;OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS;99;OUTRAS OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS
2024;449051;GRUPO NATUREZA DESPESA;1;ESTUDOS E PROJETOS                                                              
2024;449051;GRUPO NATUREZA DESPESA;2;EDIFICACOES                                                                     
2024;449051;GRUPO NATUREZA DESPESA;3;INSTALACOES E EQUIP PARA OBRAS                                                  
2024;449051;GRUPO NATUREZA DESPESA;4;OBRAS RODOVIARIAS E AEROPORTOS                                                  
2024;449051;GRUPO NATUREZA DESPESA;5;REFORMA E BENEFEITURIA                                                          
2024;449051;GRUPO NATUREZA DESPESA;6;CONSTRUCAO E INSTALACAO DE POCOS                                                
2024;449051;GRUPO NATUREZA DESPESA;7;CONSTRUCAO DE ADUTORAS ACUDES E BARRAO                                          
2024;449051;GRUPO NATUREZA DESPESA;9;SERV DE ENGENHARIA EM BALANCAS RODOVIARIAS                                      
2024;449051;GRUPO NATUREZA DESPESA;10;GERANCIAMENTO E SUPERVISAO DE OBRAS                                             
2024;449051;GRUPO NATUREZA DESPESA;11;OBRAS DE SANEAMENTO                                                             
2024;449051;GRUPO NATUREZA DESPESA;12;CONSTRUCAO DE DEPOSITO JUDICIAL                                                 
2024;449051;GRUPO NATUREZA DESPESA;13;CONSTRUCAO DE UNIDADES JUDICIARIAS                                              
2024;449051;GRUPO NATUREZA DESPESA;14;CONSTRUCAO DE CASAS PARA MAGISTRADOS                                            
2024;449051;GRUPO NATUREZA DESPESA;80;OBRAS DE URBANIZACAO                                                            
2024;449051;GRUPO NATUREZA DESPESA;99;OUTRAS OBRAS E INSTALACOES                                                      
2024;44905100;OBRAS E INSTALACOES;1;ESTUDOS E PROJETOS
2024;44905100;OBRAS E INSTALACOES;2;EDIFICACOES
2024;44905100;OBRAS E INSTALACOES;3;INSTALACOES E EQUIP PARA OBRAS
2024;44905100;OBRAS E INSTALACOES;4;OBRAS RODOVIARIAS E AEROPORTOS
2024;44905100;OBRAS E INSTALACOES;5;REFORMA E BENEFEITURIA
2024;44905100;OBRAS E INSTALACOES;6;CONSTRUCAO E INSTALACAO DE POCOS
2024;44905100;OBRAS E INSTALACOES;7;CONSTRUCAO DE ADUTORAS ACUDES E BARRAO
2024;44905100;OBRAS E INSTALACOES;9;SERV DE ENGENHARIA EM BALANCAS RODOVIARIAS
2024;44905100;OBRAS E INSTALACOES;10;GERANCIAMENTO E SUPERVISAO DE OBRAS
2024;44905100;OBRAS E INSTALACOES;11;OBRAS DE SANEAMENTO
2024;44905100;OBRAS E INSTALACOES;12;CONSTRUCAO DE DEPOSITO JUDICIAL
2024;44905100;OBRAS E INSTALACOES;13;CONSTRUCAO DE UNIDADES JUDICIARIAS
2024;44905100;OBRAS E INSTALACOES;14;CONSTRUCAO DE CASAS PARA MAGISTRADOS
2024;44905100;OBRAS E INSTALACOES;80;OBRAS DE URBANIZACAO
2024;44905100;OBRAS E INSTALACOES;99;OUTRAS OBRAS E INSTALACOES
2024;449052;GRUPO NATUREZA DESPESA;1;AERONAVES                                                                       
2024;449052;GRUPO NATUREZA DESPESA;2;APARELHOS DE MEDICAO E ORIENTACAO                                               
2024;449052;GRUPO NATUREZA DESPESA;3;APARELHOS E EQUIPAMENTOS DE COMUNICACAO                                         
2024;449052;GRUPO NATUREZA DESPESA;4;APARELHOS, EQUIPAMENTOS, UTENSILIOS MEDICOODONTOLOGICO, LABORATORIAL E . HOSPITA
2024;449052;GRUPO NATUREZA DESPESA;5;APARELHOS E EQUIPAMENTOS PARA ESPORTES E DIVERSOES                              
2024;449052;GRUPO NATUREZA DESPESA;6;APARELHOS E UTENSILIOS DOMESTICOS                                               
2024;449052;GRUPO NATUREZA DESPESA;7;ARMAMENTOS                                                                      
2024;449052;GRUPO NATUREZA DESPESA;8;COLECOES E MATERIAIS BIBLIOGRAFICOS                                             
2024;449052;GRUPO NATUREZA DESPESA;9;DISCOTECAS E FILMOTECAS                                                         
2024;449052;GRUPO NATUREZA DESPESA;10;EMBARCACOES                                                                     
2024;449052;GRUPO NATUREZA DESPESA;11;EQUIPAMENTOS DE MANOBRA E PATRULHAMENTO                                         
2024;449052;GRUPO NATUREZA DESPESA;12;EQUIPAMENTO DE PROTECAO, SEGURANCA E SOCORRO                                    
2024;449052;GRUPO NATUREZA DESPESA;13;INSTRUMENTOS MUSICAIS E ARTISTICOS                                              
2024;449052;GRUPO NATUREZA DESPESA;14;MAQUINAS E EQUIPAM. DE NATUREZA INDUSTRIAL                                      
2024;449052;GRUPO NATUREZA DESPESA;15;MAQUINAS E EQUIPAMENTOS ENERGETICOS                                             
2024;449052;GRUPO NATUREZA DESPESA;16;MAQUINAS E EQUIPAMENTOS GRAFICOS                                                
2024;449052;GRUPO NATUREZA DESPESA;17;EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO                                           
2024;449052;GRUPO NATUREZA DESPESA;18;MAQUINAS, UTENSILIOS E EQUIPAMENTOS DIVERSOS                                    
2024;449052;GRUPO NATUREZA DESPESA;19;EQUIPAMENTOS DE PROCESSAMENTO DE DADOS                                          
2024;449052;GRUPO NATUREZA DESPESA;20;MAQUINAS, INSTALACOES E UTENS. DE ESCRITORIO                                    
2024;449052;GRUPO NATUREZA DESPESA;21;MAQUINAS, FERRAMENTAS E UTENSILIOS DE OFICINA                                   
2024;449052;GRUPO NATUREZA DESPESA;22;EQUIPAMENTOS E UTENSILIOS HIDRAULICOS E ELETRICOS                               
2024;449052;GRUPO NATUREZA DESPESA;23;MAQUINAS E EQUIPAMENTOS AGRICOLAS E RODOVIARIOS                                 
2024;449052;GRUPO NATUREZA DESPESA;24;MOBILIARIO EM GERAL                                                             
2024;449052;GRUPO NATUREZA DESPESA;25;OBRAS DE ARTE E PECAS PARA MUSEU                                                
2024;449052;GRUPO NATUREZA DESPESA;26;SEMOVENTES E EQUIPAMENTOS DE MONTARIA                                           
2024;449052;GRUPO NATUREZA DESPESA;27;VEICULOS DIVERSOS                                                               
2024;449052;GRUPO NATUREZA DESPESA;28;VEICULOS FERROVIARIOS                                                           
2024;449052;GRUPO NATUREZA DESPESA;29;PECAS NAO INCORPORAVEIS A IMOVEIS                                               
2024;449052;GRUPO NATUREZA DESPESA;30;VEICULOS DE TRACAO MECANICA                                                     
2024;449052;GRUPO NATUREZA DESPESA;31;CARROS DE COMBATE                                                               
2024;449052;GRUPO NATUREZA DESPESA;32;EQUIPAMENTOS, PECAS E ACESSORIOS AERONAUTICOS                                   
2024;449052;GRUPO NATUREZA DESPESA;33;EQUIPAMENTOS, PECAS E ACESSORIOS DE PROTECAO AO VOO                             
2024;449052;GRUPO NATUREZA DESPESA;34;ACESSORIOS PARA AUTOMOVEIS                                                      
2024;449052;GRUPO NATUREZA DESPESA;35;EQUIPAMENTOS DE MERGULHO E SALVAMENTO                                           
2024;449052;GRUPO NATUREZA DESPESA;36;EQUIPAMENTOS, PECAS E ACESSORIOS MARITIMOS                                      
2024;449052;GRUPO NATUREZA DESPESA;37;EQUIPAMENTOS E SISTEMA DE PROTECAO E VIGILANCIA AMBIENTAL                       
2024;449052;GRUPO NATUREZA DESPESA;38;EQUIPAMENTOS, SOBRESSALVENTES DE MAQUINAS, MOTOR DE NAVIOS DE ESQUADRA          
2024;449052;GRUPO NATUREZA DESPESA;39;OUTROS MATERIAIS PERMANENTES                                                    
2024;449052;GRUPO NATUREZA DESPESA;40;EQUIPAMENTOS DE TIC - COMPUTADORE                                               
2024;449052;GRUPO NATUREZA DESPESA;41;MATERIAL DE TIC (PERMANENTE)                                                    
2024;449052;GRUPO NATUREZA DESPESA;42;EQUIPAMENTOS DE TIC - ATIVOS DE REDE                                            
2024;449052;GRUPO NATUREZA DESPESA;43;EQUIPAMENTOS DE TIC - SEGURANCA                                                 
2024;449052;GRUPO NATUREZA DESPESA;44;EQUIPAMENTOS DE TIC - SERVIDORES/STORAGE                                        
2024;449052;GRUPO NATUREZA DESPESA;45;EQUIPAMENTOS DE TIC - IMPRESSORAS                                               
2024;449052;GRUPO NATUREZA DESPESA;46;EQUIPAMENTOS DE TIC - TELEFONIA                                                 
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;1;AERONAVES
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;2;APARELHOS DE MEDICAO E ORIENTACAO
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;3;APARELHOS E EQUIPAMENTOS DE COMUNICACAO
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;4;APARELHOS, EQUIPAMENTOS, UTENSILIOS MEDICOODONTOLOGICO, LABORATORIAL E . HOSPITA
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;5;APARELHOS E EQUIPAMENTOS PARA ESPORTES E DIVERSOES
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;6;APARELHOS E UTENSILIOS DOMESTICOS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;7;ARMAMENTOS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;8;COLECOES E MATERIAIS BIBLIOGRAFICOS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;9;DISCOTECAS E FILMOTECAS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;10;EMBARCACOES
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;11;EQUIPAMENTOS DE MANOBRA E PATRULHAMENTO
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;12;EQUIPAMENTO DE PROTECAO, SEGURANCA E SOCORRO
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;13;INSTRUMENTOS MUSICAIS E ARTISTICOS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;14;MAQUINAS E EQUIPAM. DE NATUREZA INDUSTRIAL
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;15;MAQUINAS E EQUIPAMENTOS ENERGETICOS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;16;MAQUINAS E EQUIPAMENTOS GRAFICOS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;17;EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;18;MAQUINAS, UTENSILIOS E EQUIPAMENTOS DIVERSOS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;19;EQUIPAMENTOS DE PROCESSAMENTO DE DADOS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;20;MAQUINAS, INSTALACOES E UTENS. DE ESCRITORIO
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;21;MAQUINAS, FERRAMENTAS E UTENSILIOS DE OFICINA
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;22;EQUIPAMENTOS E UTENSILIOS HIDRAULICOS E ELETRICOS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;23;MAQUINAS E EQUIPAMENTOS AGRICOLAS E RODOVIARIOS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;24;MOBILIARIO EM GERAL
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;25;OBRAS DE ARTE E PECAS PARA MUSEU
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;26;SEMOVENTES E EQUIPAMENTOS DE MONTARIA
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;27;VEICULOS DIVERSOS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;28;VEICULOS FERROVIARIOS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;29;PECAS NAO INCORPORAVEIS A IMOVEIS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;30;VEICULOS DE TRACAO MECANICA
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;31;CARROS DE COMBATE
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;32;EQUIPAMENTOS, PECAS E ACESSORIOS AERONAUTICOS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;33;EQUIPAMENTOS, PECAS E ACESSORIOS DE PROTECAO AO VOO
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;34;ACESSORIOS PARA AUTOMOVEIS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;35;EQUIPAMENTOS DE MERGULHO E SALVAMENTO
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;36;EQUIPAMENTOS, PECAS E ACESSORIOS MARITIMOS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;37;EQUIPAMENTOS E SISTEMA DE PROTECAO E VIGILANCIA AMBIENTAL
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;38;EQUIPAMENTOS, SOBRESSALVENTES DE MAQUINAS, MOTOR DE NAVIOS DE ESQUADRA
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;39;OUTROS MATERIAIS PERMANENTES
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;40;EQUIPAMENTOS DE TIC - COMPUTADORE
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;41;MATERIAL DE TIC (PERMANENTE)
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;42;EQUIPAMENTOS DE TIC - ATIVOS DE REDE
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;43;EQUIPAMENTOS DE TIC - SEGURANCA
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;44;EQUIPAMENTOS DE TIC - SERVIDORES/STORAGE
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;45;EQUIPAMENTOS DE TIC - IMPRESSORAS
2024;44905200;EQUIPAMENTOS E MATERIAL PERMANENTE;46;EQUIPAMENTOS DE TIC - TELEFONIA
2024;449061;GRUPO NATUREZA DESPESA;1;PREDIOS PARA REALIZACAO DE OBRAS                                                
2024;449061;GRUPO NATUREZA DESPESA;2;TERRENOS PARA REALIZACAO DE OBRAS                                               
2024;449061;GRUPO NATUREZA DESPESA;31;IMOVEIS PARA PRONTA UTILIZACAO                                                  
2024;449061;GRUPO NATUREZA DESPESA;99;OUTRAS AQUISICOES DE IMOVEIS                                                    
2024;44906100;AQUISICAO DE IMOVEIS;1;PREDIOS PARA REALIZACAO DE OBRAS
2024;44906100;AQUISICAO DE IMOVEIS;2;TERRENOS PARA REALIZACAO DE OBRAS
2024;44906100;AQUISICAO DE IMOVEIS;31;IMOVEIS PARA PRONTA UTILIZACAO
2024;44906100;AQUISICAO DE IMOVEIS;99;OUTRAS AQUISICOES DE IMOVEIS
2024;449091;GRUPO NATUREZA DESPESA;1;DECISOES JUDICIAIS                                                              
2024;449091;GRUPO NATUREZA DESPESA;99;SENTENCAS JUDICIAIS                                                             
2024;44909100;SENTENCAS JUDICIAIS;1;DECISOES JUDICIAIS
2024;44909100;SENTENCAS JUDICIAIS;99;SENTENCAS JUDICIAIS
2024;449092;GRUPO NATUREZA DESPESA;1;OBRAS E INSTALACOES                                                             
2024;449092;GRUPO NATUREZA DESPESA;2;EQUIPAMENTOS E MATERIAL PERMANENTE                                              
2024;449092;GRUPO NATUREZA DESPESA;3;INVEST EM GER DE EXER ESPECIAL                                                  
2024;449092;GRUPO NATUREZA DESPESA;4;OBRAS E INSTALACOES                                                             
2024;449092;GRUPO NATUREZA DESPESA;5;CONTRIBUICOES                                                                   
2024;449092;GRUPO NATUREZA DESPESA;6;SERV DE TERCEIROS PESSOA JURIDICA                                               
2024;449092;GRUPO NATUREZA DESPESA;7;SERV DE CONSULTORIAS FISICA E JURIDICA                                          
2024;449092;GRUPO NATUREZA DESPESA;80;MAT PERMANENTE P TEC DA INFORMACAO                                              
2024;449092;GRUPO NATUREZA DESPESA;81;SERV DE CONSULT EM TEC DA INFORMACAO                                            
2024;449092;GRUPO NATUREZA DESPESA;82;SERV TERC PESSOA FISICA EM TEC DA INFORMACAO                                    
2024;449092;GRUPO NATUREZA DESPESA;83;SERV TERC PESSOA JURIDICA EM TEC DA INFORMACAO                                  
2024;449092;GRUPO NATUREZA DESPESA;89;SERV DESP COM TEC DA INFORMACAO                                                 
2024;449092;GRUPO NATUREZA DESPESA;99;OUTRAS DESPESAS DE EXERCICIOS ANTERIORES                                        
2024;44909200;DESPESAS DE EXERCICIOS ANTERIORES;1;OBRAS E INSTALACOES
2024;44909200;DESPESAS DE EXERCICIOS ANTERIORES;2;EQUIPAMENTOS E MATERIAL PERMANENTE
2024;44909200;DESPESAS DE EXERCICIOS ANTERIORES;3;INVEST EM GER DE EXER ESPECIAL
2024;44909200;DESPESAS DE EXERCICIOS ANTERIORES;4;OBRAS E INSTALACOES
2024;44909200;DESPESAS DE EXERCICIOS ANTERIORES;5;CONTRIBUICOES
2024;44909200;DESPESAS DE EXERCICIOS ANTERIORES;6;SERV DE TERCEIROS PESSOA JURIDICA
2024;44909200;DESPESAS DE EXERCICIOS ANTERIORES;7;SERV DE CONSULTORIAS FISICA E JURIDICA
2024;44909200;DESPESAS DE EXERCICIOS ANTERIORES;80;MAT PERMANENTE P TEC DA INFORMACAO
2024;44909200;DESPESAS DE EXERCICIOS ANTERIORES;81;SERV DE CONSULT EM TEC DA INFORMACAO
2024;44909200;DESPESAS DE EXERCICIOS ANTERIORES;82;SERV TERC PESSOA FISICA EM TEC DA INFORMACAO
2024;44909200;DESPESAS DE EXERCICIOS ANTERIORES;83;SERV TERC PESSOA JURIDICA EM TEC DA INFORMACAO
2024;44909200;DESPESAS DE EXERCICIOS ANTERIORES;89;SERV DESP COM TEC DA INFORMACAO
2024;44909200;DESPESAS DE EXERCICIOS ANTERIORES;99;OUTRAS DESPESAS DE EXERCICIOS ANTERIORES
2024;449093;GRUPO NATUREZA DESPESA;1;INDENIZACOES E RESTITUICOES                                                     
2024;449093;GRUPO NATUREZA DESPESA;99;OUTRAS INDENIZACOES                                                             
2024;44909300;INDENIZACOES E RESTITUICOES;1;INDENIZACOES E RESTITUICOES
2024;44909300;INDENIZACOES E RESTITUICOES;99;OUTRAS INDENIZACOES
2024;449139;GRUPO NATUREZA DESPESA;99;OUTROS SERVICOS DE TERCEIROS                                                    
2024;44913900;OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA;99;OUTROS SERVICOS DE TERCEIROS
2024;449151;GRUPO NATUREZA DESPESA;1;ESTUDOS E PROJETOS                                                              
2024;449151;GRUPO NATUREZA DESPESA;2;EDIFICACOES                                                                     
2024;449151;GRUPO NATUREZA DESPESA;3;INSTALACOES                                                                     
2024;449151;GRUPO NATUREZA DESPESA;4;OBRAS RODOVIARIAS E AEROPORTOS                                                  
2024;449151;GRUPO NATUREZA DESPESA;5;REFORMA E BENEFEITURIA                                                          
2024;449151;GRUPO NATUREZA DESPESA;6;CONSTRUCAO E INSTALACAO DE POCOS                                                
2024;449151;GRUPO NATUREZA DESPESA;7;CONSTRUCAO DE ADUTORAS ACUDES E BARRAO                                          
2024;449151;GRUPO NATUREZA DESPESA;9;SERV DE ENGENHARIA EM BALANCAS RODOVIARI                                        
2024;449151;GRUPO NATUREZA DESPESA;10;GERENCIAMENTO E SUPERVISAO DE OBRAS                                             
2024;449151;GRUPO NATUREZA DESPESA;11;OBRAS DE SANEAMENTO                                                             
2024;449151;GRUPO NATUREZA DESPESA;12;CONSTRUCAO DE DEPOSITO JUDICIAL                                                 
2024;449151;GRUPO NATUREZA DESPESA;13;CONSTRUCAO DE UNIDADES JUDICIARIAS                                              
